,StartDate2,EndDate1,StartDate1,EndDate2,WarNum,WarName,WarType,ccode,StateName,Side,TransFrom,WhereFought,Initiator,Outcome,TransTo,BatDeath,Version,SameSide,OppositeSide,AlliesWithinWar,AlliesBeforeWar,AlliesAfterWar,AlliesGainedDuringWar,AlliesLostDuringWar,AlliesGained2YearsBeforeWar,AlliesLost2YearsBeforeWar,AlliesGained2YearsAfterWar,AlliesLost2YearsAfterWar
177,2008-08-08,1941-04-23,1940-10-25,2008-08-08,139,World War II,1,350,Greece,1,-8,2,2,1,-8,18300,4,"[211L, 345L, 385L, 20L, 2L, 200L, 210L, 360L, 355L, 140L, 325L, 900L, 920L, 365L, 290L, 220L, 712L, 710L, 560L, 530L]","[310L, 220L, 375L, 325L, 360L, 355L, 255L, 740L]",[640L],[640L],['None'],['None'],"[345L, 640L, 345L, 360L, 640L]",['None'],"[200L, 220L, 345L, 355L, 360L, 365L, 640L, 651L, 345L, 355L, 360L, 640L]",['None'],[640L]
178,2008-08-08,1945-05-07,1944-07-06,2008-08-08,139,World War II,1,140,Brazil,1,-8,2,2,1,-8,1000,4,"[211L, 345L, 385L, 20L, 2L, 200L, 210L, 360L, 355L, 350L, 325L, 900L, 920L, 365L, 290L, 220L, 712L, 710L, 560L, 530L]","[310L, 220L, 375L, 325L, 360L, 355L, 255L, 740L]",['None'],['None'],['None'],"[2L, 40L, 41L, 42L, 70L, 90L, 91L, 93L, 94L, 95L, 100L, 101L, 130L, 135L, 145L, 150L, 155L, 160L, 165L]","[2L, 40L, 41L, 42L, 70L, 90L, 91L, 92L, 93L, 94L, 95L, 100L, 101L, 130L, 135L, 145L, 150L, 155L, 160L, 165L]",['None'],['None'],['None'],['None']
179,2008-08-08,1945-05-07,1943-10-18,2008-08-08,139,World War II,1,325,Italy,1,-8,14,2,1,-8,52400,4,"[211L, 345L, 385L, 20L, 2L, 200L, 210L, 360L, 355L, 350L, 140L, 900L, 920L, 365L, 290L, 220L, 712L, 710L, 560L, 530L]","[310L, 220L, 375L, 360L, 355L, 255L, 740L]",['None'],['None'],['None'],['None'],['None'],['None'],"[255L, 255L, 310L, 355L, 360L, 740L]",['None'],['None']
180,2008-08-08,1945-08-14,1939-09-03,2008-08-08,139,World War II,1,900,Australia,1,-8,16,2,1,-8,33826,4,"[211L, 345L, 385L, 20L, 2L, 200L, 210L, 360L, 355L, 350L, 140L, 325L, 920L, 365L, 290L, 220L, 712L, 710L, 560L, 530L]","[310L, 220L, 375L, 325L, 360L, 355L, 255L, 740L]",['None'],['None'],['None'],[920L],['None'],['None'],['None'],['None'],['None']
181,2008-08-08,1945-08-14,1939-09-03,2008-08-08,139,World War II,1,920,New Zealand,1,-8,16,2,1,-8,12200,4,"[211L, 345L, 385L, 20L, 2L, 200L, 210L, 360L, 355L, 350L, 140L, 325L, 900L, 365L, 290L, 220L, 712L, 710L, 560L, 530L]","[310L, 220L, 375L, 325L, 360L, 355L, 255L, 740L]",['None'],['None'],['None'],[900L],['None'],['None'],['None'],['None'],['None']
182,1945-08-08,1945-05-07,1941-06-22,1945-08-14,139,World War II,1,365,USSR,1,-8,12,2,1,-8,7500000,4,"[211L, 345L, 385L, 20L, 2L, 200L, 210L, 360L, 355L, 350L, 140L, 325L, 900L, 920L, 290L, 220L, 712L, 710L, 560L, 530L]","[310L, 220L, 375L, 325L, 360L, 355L, 255L, 740L]","[700L, 315L, 315L, 315L, 315L, 712L, 710L]","[700L, 315L, 315L, 315L, 315L, 712L, 710L]","[700L, 315L, 315L, 315L, 315L, 712L]","[200L, 200L, 630L, 220L, 345L, 290L]","[630L, 630L, 325L, 255L, 375L, 740L]","[255L, 366L, 367L, 368L, 375L, 345L, 740L]","[640L, 368L, 375L, 367L, 366L, 290L, 325L, 220L, 255L, 366L, 367L, 368L, 345L]",[710L],"[710L, 200L, 630L]"
183,2008-08-08,1945-05-07,1939-09-01,2008-08-08,139,World War II,1,255,Germany,2,-8,14,1,2,-8,3500000,4,"[310L, 220L, 375L, 325L, 360L, 355L, 740L]","[211L, 345L, 385L, 20L, 2L, 200L, 210L, 360L, 355L, 350L, 140L, 325L, 900L, 920L, 365L, 290L, 220L, 712L, 710L, 560L, 530L]",['None'],['None'],['None'],"[310L, 325L, 355L, 360L, 740L, 640L]","[220L, 325L, 390L, 366L, 367L, 365L, 310L, 325L, 355L, 360L, 740L]","[220L, 325L, 390L, 366L, 367L, 365L]","[290L, 230L, 310L, 325L, 740L]",['None'],[640L]
184,2008-08-08,1939-09-27,1939-09-01,2008-08-08,139,World War II,1,290,Poland,1,-8,2,2,1,-8,320000,4,"[211L, 345L, 385L, 20L, 2L, 200L, 210L, 360L, 355L, 350L, 140L, 325L, 900L, 920L, 365L, 220L, 712L, 710L, 560L, 530L]","[310L, 220L, 375L, 325L, 360L, 355L, 255L, 740L]","[220L, 220L, 345L, 200L]","[220L, 220L, 345L]",['None'],['None'],"[220L, 360L, 220L, 345L, 365L, 200L]",[200L],[255L],['None'],"[220L, 220L, 345L, 200L]"
185,1944-10-23,1940-06-22,1939-09-03,1945-08-14,139,World War II,1,220,France,1,-8,2,2,1,-8,210824,4,"[211L, 345L, 385L, 20L, 2L, 200L, 210L, 360L, 355L, 350L, 140L, 325L, 900L, 920L, 365L, 290L, 712L, 710L, 560L, 530L]","[310L, 375L, 325L, 360L, 355L, 255L, 740L]","[360L, 345L, 640L]","[360L, 345L, 640L]",['None'],"[200L, 640L]","[290L, 290L, 360L, 345L, 640L, 365L, 255L, 640L]","[200L, 345L, 350L, 355L, 360L, 365L, 640L, 651L, 255L, 640L]","[315L, 315L, 365L, 200L, 345L, 350L, 355L, 360L, 365L, 640L, 651L, 255L]",['None'],"[360L, 345L, 640L]"
186,2008-08-08,1945-08-14,1941-12-07,2008-08-08,139,World War II,1,740,Japan,2,-8,17,2,2,-8,1740000,4,"[310L, 220L, 375L, 325L, 360L, 355L, 255L]","[211L, 345L, 385L, 20L, 2L, 200L, 210L, 360L, 355L, 350L, 140L, 325L, 900L, 920L, 365L, 290L, 220L, 712L, 710L, 560L, 530L]",['None'],['None'],['None'],[800L],"[800L, 255L, 310L, 325L, 355L, 360L, 365L]","[800L, 255L, 310L, 325L, 355L, 360L, 365L]",['None'],['None'],[800L]
187,2008-08-08,1945-08-14,1945-08-10,2008-08-08,139,World War II,1,712,Mongolia,1,-8,7,2,1,-8,3000,4,"[211L, 345L, 385L, 20L, 2L, 200L, 210L, 360L, 355L, 350L, 140L, 325L, 900L, 920L, 365L, 290L, 220L, 710L, 560L, 530L]","[310L, 220L, 375L, 325L, 360L, 355L, 255L, 740L]",[365L],[365L],[365L],['None'],['None'],['None'],['None'],['None'],['None']
188,2008-08-08,1945-08-14,1941-12-07,2008-08-08,139,World War II,1,710,China,1,-8,7,2,1,-8,1350000,4,"[211L, 345L, 385L, 20L, 2L, 200L, 210L, 360L, 355L, 350L, 140L, 325L, 900L, 920L, 365L, 290L, 220L, 712L, 560L, 530L]","[310L, 220L, 375L, 325L, 360L, 355L, 255L, 740L]",[365L],[365L],['None'],[365L],[365L],['None'],['None'],[365L],[365L]
189,2008-08-08,1945-08-14,1939-09-06,2008-08-08,139,World War II,1,560,South Africa,1,-8,4,2,1,-8,8700,4,"[211L, 345L, 385L, 20L, 2L, 200L, 210L, 360L, 355L, 350L, 140L, 325L, 900L, 920L, 365L, 290L, 220L, 712L, 710L, 530L]","[310L, 220L, 375L, 325L, 360L, 355L, 255L, 740L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
190,2008-08-08,1941-07-03,1941-01-24,2008-08-08,139,World War II,1,530,Ethiopia,1,-8,4,2,1,-8,5000,4,"[211L, 345L, 385L, 20L, 2L, 200L, 210L, 360L, 355L, 350L, 140L, 325L, 900L, 920L, 365L, 290L, 220L, 712L, 710L, 560L]","[310L, 220L, 375L, 325L, 360L, 355L, 255L, 740L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
191,2008-08-08,1940-03-12,1939-11-30,2008-08-08,142,Russo-Finnish,1,375,Finland,2,-8,2,2,2,-8,24923,4,[],[365L],['None'],['None'],['None'],[365L],['None'],['None'],[365L],[365L],[365L]
192,2008-08-08,1940-03-12,1939-11-30,2008-08-08,142,Russo-Finnish,1,365,USSR,1,-8,2,1,1,-8,126875,4,[],[375L],"[630L, 700L, 630L, 325L, 315L, 315L, 315L, 315L, 712L, 710L, 255L, 366L, 367L, 368L]","[630L, 700L, 630L, 325L, 315L, 315L, 315L, 315L, 712L, 710L]","[700L, 315L, 315L, 315L, 315L, 712L, 710L]",[375L],['None'],"[255L, 366L, 367L, 368L]","[640L, 368L, 375L, 367L, 366L, 290L, 220L, 200L, 220L, 345L, 350L, 355L, 360L, 640L, 651L]","[375L, 345L, 740L, 200L, 200L, 630L]","[630L, 630L, 325L, 255L, 366L, 367L, 368L, 375L, 345L]"
193,2008-08-08,1941-01-28,1940-12-01,2008-08-08,145,Franco-Thai,1,220,France,2,-8,7,2,2,-8,700,4,[],[800L],"[200L, 640L]",['None'],"[200L, 640L]",['None'],['None'],"[255L, 640L, 200L, 640L]","[290L, 290L, 360L, 345L, 640L, 365L, 200L, 345L, 350L, 355L, 360L, 365L, 640L, 651L, 255L, 640L]",['None'],['None']
194,2008-08-08,1941-01-28,1940-12-01,2008-08-08,145,Franco-Thai,1,800,Thailand,1,-8,7,1,1,-8,700,4,[],[220L],[740L],['None'],['None'],['None'],[200L],"[200L, 740L]",[200L],[740L],[740L]
195,2008-08-08,1949-01-01,1947-10-26,2008-08-08,147,First Kashmir,1,750,India,1,-8,7,1,6,-8,2500,4,[],[770L],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
196,2008-08-08,1949-01-01,1947-10-26,2008-08-08,147,First Kashmir,1,770,Pakistan,2,-8,7,2,6,-8,1000,4,[],[750L],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
197,1948-10-15,1948-07-18,1948-05-15,1949-01-07,148,Arab-Israeli,1,666,Israel,1,1572,6,2,1,-8,3000,4,[],"[651L, 652L, 660L, 663L, 645L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
198,1948-10-15,1948-07-18,1948-05-15,1949-01-07,148,Arab-Israeli,1,651,Egypt,2,1572,6,2,2,-8,2000,4,"[652L, 660L, 663L, 645L]",[666L],[200L],[200L],[200L],['None'],['None'],['None'],['None'],"[520L, 600L, 615L, 616L, 620L, 625L, 645L, 652L, 652L, 660L, 663L, 670L, 678L, 679L, 680L, 690L, 692L, 694L, 696L, 520L, 600L, 615L, 616L, 620L, 625L, 645L, 652L, 652L, 660L, 663L, 670L, 678L, 679L, 680L, 690L, 692L, 694L, 696L]",['None']
199,1948-10-15,1948-07-18,1948-05-15,1948-10-31,148,Arab-Israeli,1,652,Syria,2,1572,6,2,2,-8,1000,4,"[651L, 660L, 663L, 645L]",[666L],['None'],['None'],['None'],['None'],['None'],['None'],['None'],"[520L, 600L, 615L, 616L, 620L, 625L, 645L, 651L, 651L, 660L, 663L, 670L, 678L, 679L, 680L, 690L, 692L, 694L, 696L, 520L, 600L, 615L, 616L, 620L, 625L, 645L, 651L, 651L, 660L, 663L, 670L, 678L, 679L, 680L, 690L, 692L, 694L, 696L]",['None']
200,1948-10-15,1948-07-18,1948-05-15,1948-10-31,148,Arab-Israeli,1,660,Lebanon,2,1572,6,2,2,-8,500,4,"[651L, 652L, 663L, 645L]",[666L],['None'],['None'],['None'],['None'],['None'],['None'],['None'],"[520L, 600L, 615L, 616L, 620L, 625L, 645L, 651L, 651L, 652L, 652L, 663L, 670L, 678L, 679L, 680L, 690L, 692L, 694L, 696L]",['None']
201,1948-10-15,1948-07-18,1948-05-15,1948-10-31,148,Arab-Israeli,1,663,Jordan,2,1572,6,1,2,-8,1000,4,"[651L, 652L, 660L, 645L]",[666L],"[200L, 645L]",[200L],"[200L, 645L]",['None'],['None'],[645L],['None'],"[520L, 600L, 615L, 616L, 620L, 625L, 645L, 651L, 651L, 652L, 652L, 660L, 670L, 678L, 679L, 680L, 690L, 692L, 694L, 696L]",['None']
202,1948-10-15,1948-07-18,1948-05-15,1948-10-31,148,Arab-Israeli,1,645,Iraq,2,1572,6,2,2,-8,500,4,"[651L, 652L, 660L, 663L]",[666L],"[200L, 670L, 678L, 630L, 640L, 700L, 663L]","[200L, 670L, 678L, 630L, 640L, 700L]","[200L, 670L, 678L, 630L, 640L, 700L, 663L]",['None'],['None'],[663L],['None'],"[520L, 600L, 615L, 616L, 620L, 625L, 651L, 651L, 652L, 652L, 660L, 663L, 670L, 678L, 679L, 680L, 690L, 692L, 694L, 696L]",['None']
203,2008-08-08,1953-07-27,1950-10-27,2008-08-08,151,Korean,1,710,China,2,-8,7,2,6,-8,422612,4,[731L],"[211L, 20L, 100L, 200L, 210L, 350L, 220L, 640L, 840L, 800L, 530L, 900L, 732L, 2L]",[365L],['None'],[365L],['None'],['None'],[365L],[365L],['None'],['None']
204,2008-08-08,1953-07-27,1951-01-20,2008-08-08,151,Korean,1,211,Belgium,1,-8,7,2,6,-8,97,4,"[20L, 100L, 200L, 210L, 350L, 220L, 640L, 840L, 800L, 530L, 900L, 732L, 2L]","[710L, 731L]",['None'],['None'],['None'],['None'],['None'],"[2L, 20L, 200L, 210L, 212L, 220L, 230L, 235L, 255L, 260L, 290L, 310L, 316L, 325L, 350L, 385L, 390L, 395L, 640L]",['None'],['None'],['None']
205,2008-08-08,1953-07-27,1950-12-19,2008-08-08,151,Korean,1,20,Canada,1,-8,7,2,6,-8,309,4,"[211L, 100L, 200L, 210L, 350L, 220L, 640L, 840L, 800L, 530L, 900L, 732L, 2L]","[710L, 731L]",['None'],['None'],['None'],['None'],['None'],"[2L, 200L, 210L, 211L, 212L, 220L, 230L, 235L, 255L, 260L, 290L, 310L, 316L, 325L, 350L, 385L, 390L, 395L, 640L]",['None'],['None'],['None']
206,2008-08-08,1953-07-27,1951-06-06,2008-08-08,151,Korean,1,100,Colombia,1,-8,7,2,6,-8,140,4,"[211L, 20L, 200L, 210L, 350L, 220L, 640L, 840L, 800L, 530L, 900L, 732L, 2L]","[710L, 731L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
207,2008-08-08,1953-07-27,1950-08-29,2008-08-08,151,Korean,1,200,United Kingdom,1,-8,7,2,6,-8,710,4,"[211L, 20L, 100L, 210L, 350L, 220L, 640L, 840L, 800L, 530L, 900L, 732L, 2L]","[710L, 731L]","[645L, 365L, 663L]","[645L, 365L, 663L]",[663L],['None'],[651L],"[2L, 20L, 210L, 211L, 212L, 220L, 230L, 235L, 255L, 260L, 290L, 310L, 316L, 325L, 350L, 385L, 390L, 395L, 640L]",['None'],"[620L, 2L, 220L, 770L, 800L, 840L, 900L, 920L, 651L, 2L, 630L, 640L, 645L, 770L, 645L]","[645L, 365L]"
208,2008-08-08,1953-07-27,1951-01-20,2008-08-08,151,Korean,1,210,Netherlands,1,-8,7,2,6,-8,111,4,"[211L, 20L, 100L, 200L, 350L, 220L, 640L, 840L, 800L, 530L, 900L, 732L, 2L]","[710L, 731L]",['None'],['None'],['None'],['None'],['None'],"[2L, 20L, 200L, 211L, 212L, 220L, 230L, 235L, 255L, 260L, 290L, 310L, 316L, 325L, 350L, 385L, 390L, 395L, 640L]",['None'],['None'],['None']
209,2008-08-08,1953-07-27,1951-01-20,2008-08-08,151,Korean,1,350,Greece,1,-8,7,2,6,-8,169,4,"[211L, 20L, 100L, 200L, 210L, 220L, 640L, 840L, 800L, 530L, 900L, 732L, 2L]","[710L, 731L]",['None'],['None'],['None'],"[345L, 345L, 640L, 640L, 345L, 345L, 640L, 640L]",['None'],"[2L, 20L, 200L, 210L, 211L, 212L, 220L, 230L, 235L, 255L, 260L, 290L, 310L, 316L, 325L, 385L, 390L, 395L, 640L]",['None'],['None'],['None']
210,2008-08-08,1953-07-27,1951-01-01,2008-08-08,151,Korean,1,220,France,1,-8,7,2,6,-8,288,4,"[211L, 20L, 100L, 200L, 210L, 350L, 640L, 840L, 800L, 530L, 900L, 732L, 2L]","[710L, 731L]",[365L],[365L],['None'],['None'],['None'],"[2L, 20L, 200L, 210L, 211L, 212L, 230L, 235L, 255L, 260L, 290L, 310L, 316L, 325L, 350L, 385L, 390L, 395L, 640L]",['None'],"[2L, 200L, 770L, 800L, 840L, 900L, 920L]",[365L]
211,2008-08-08,1953-07-27,1950-10-18,2008-08-08,151,Korean,1,640,Turkey,1,-8,7,2,6,-8,717,4,"[211L, 20L, 100L, 200L, 210L, 350L, 220L, 840L, 800L, 530L, 900L, 732L, 2L]","[710L, 731L]","[630L, 645L, 700L]","[630L, 645L, 700L]",['None'],"[345L, 345L, 350L, 350L, 345L, 345L, 350L, 350L]",['None'],"[2L, 20L, 200L, 210L, 211L, 212L, 220L, 230L, 235L, 255L, 260L, 290L, 310L, 316L, 325L, 350L, 385L, 390L, 395L]",['None'],"[770L, 2L, 200L, 630L, 645L, 770L]","[630L, 645L, 700L]"
212,2008-08-08,1953-07-27,1950-09-16,2008-08-08,151,Korean,1,840,Philippines,1,-8,7,2,6,-8,92,4,"[211L, 20L, 100L, 200L, 210L, 350L, 220L, 640L, 800L, 530L, 900L, 732L, 2L]","[710L, 731L]",['None'],['None'],['None'],[2L],['None'],['None'],['None'],"[2L, 200L, 220L, 770L, 800L, 900L, 920L]",['None']
213,2008-08-08,1953-07-27,1951-01-20,2008-08-08,151,Korean,1,800,Thailand,1,-8,7,2,6,-8,114,4,"[211L, 20L, 100L, 200L, 210L, 350L, 220L, 640L, 840L, 530L, 900L, 732L, 2L]","[710L, 731L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],"[2L, 200L, 220L, 770L, 840L, 900L, 920L]",['None']
214,2008-08-08,1953-07-27,1950-06-24,2008-08-08,151,Korean,1,731,North Korea,2,-8,7,1,6,-8,316579,4,[710L],"[211L, 20L, 100L, 200L, 210L, 350L, 220L, 640L, 840L, 800L, 530L, 900L, 732L, 2L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
215,2008-08-08,1953-07-27,1951-05-01,2008-08-08,151,Korean,1,530,Ethiopia,1,-8,7,2,6,-8,120,4,"[211L, 20L, 100L, 200L, 210L, 350L, 220L, 640L, 840L, 800L, 900L, 732L, 2L]","[710L, 731L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
216,2008-08-08,1953-07-27,1950-12-10,2008-08-08,151,Korean,1,900,Australia,1,-8,7,2,6,-8,291,4,"[211L, 20L, 100L, 200L, 210L, 350L, 220L, 640L, 840L, 800L, 530L, 732L, 2L]","[710L, 731L]",['None'],['None'],['None'],"[2L, 920L]",[920L],['None'],['None'],"[2L, 200L, 220L, 770L, 800L, 840L, 920L]",['None']
217,2008-08-08,1953-07-27,1950-06-24,2008-08-08,151,Korean,1,732,South Korea,1,-8,7,2,6,-8,113248,4,"[211L, 20L, 100L, 200L, 210L, 350L, 220L, 640L, 840L, 800L, 530L, 900L, 2L]","[710L, 731L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],[2L],['None']
218,2008-08-08,1953-07-27,1950-06-27,2008-08-08,151,Korean,1,2,United States of America,1,-8,7,2,6,-8,54487,4,"[211L, 20L, 100L, 200L, 210L, 350L, 220L, 640L, 840L, 800L, 530L, 900L, 732L]","[710L, 731L]",['None'],['None'],['None'],"[840L, 900L, 920L, 740L]",['None'],"[20L, 200L, 210L, 211L, 212L, 220L, 230L, 235L, 255L, 260L, 290L, 310L, 316L, 325L, 350L, 385L, 390L, 395L, 640L]",['None'],"[732L, 200L, 220L, 770L, 800L, 840L, 900L, 920L, 713L, 200L, 630L, 640L, 645L, 770L]",['None']
219,2008-08-08,1955-04-23,1954-09-03,2008-08-08,153,Off-shore Islands,1,710,China,1,-8,7,1,1,-8,1003,4,[],[713L],[365L],[365L],[365L],['None'],['None'],['None'],['None'],['None'],['None']
220,2008-08-08,1955-04-23,1954-09-03,2008-08-08,153,Off-shore Islands,1,713,Taiwan,2,-8,7,2,2,-8,1367,4,[],[710L],['None'],['None'],['None'],[2L],['None'],['None'],['None'],['None'],['None']
221,2008-08-08,1956-11-06,1956-10-31,2008-08-08,155,Sinai War,1,220,France,1,-8,6,2,1,-8,10,4,"[666L, 200L]",[651L],"[2L, 200L, 770L, 800L, 840L, 900L, 920L, 620L, 600L, 200L, 666L]","[2L, 200L, 770L, 800L, 840L, 900L, 920L]","[2L, 200L, 770L, 800L, 840L, 900L, 920L, 620L, 600L]",['None'],"[200L, 666L]","[620L, 600L, 200L, 666L]",[365L],['None'],"[200L, 666L]"
222,2008-08-08,1956-11-06,1956-10-29,2008-08-08,155,Sinai War,1,666,Israel,1,-8,6,1,1,-8,189,4,"[220L, 200L]",[651L],"[200L, 220L]",['None'],['None'],['None'],"[200L, 220L]","[200L, 220L]",['None'],['None'],"[200L, 220L]"
223,2008-08-08,1956-11-06,1956-10-29,2008-08-08,155,Sinai War,1,651,Egypt,2,-8,6,2,2,-8,3000,4,[],"[220L, 666L, 200L]","[652L, 663L, 670L, 678L]",['None'],"[652L, 663L, 670L, 678L]",['None'],[200L],"[652L, 663L, 670L, 670L, 678L]",[670L],['None'],['None']
224,2008-08-08,1956-11-06,1956-10-31,2008-08-08,155,Sinai War,1,200,United Kingdom,1,-8,6,2,1,-8,22,4,"[220L, 666L]",[651L],"[620L, 2L, 220L, 770L, 800L, 840L, 900L, 920L, 2L, 630L, 640L, 645L, 770L, 645L, 220L, 666L]","[620L, 2L, 220L, 770L, 800L, 840L, 900L, 920L]","[620L, 2L, 220L, 770L, 800L, 840L, 900L, 920L, 2L, 630L, 640L, 645L, 770L, 645L]",['None'],"[651L, 220L, 666L]","[2L, 630L, 640L, 645L, 770L, 645L, 220L, 666L]","[645L, 365L, 663L, 651L]",[820L],"[220L, 666L]"
225,2008-08-08,1956-11-14,1956-11-04,2008-08-08,156,Soviet Invasion of Hungary,1,310,Hungary,2,-8,2,2,2,-8,926,4,[],[365L],"[360L, 365L, 290L, 355L, 315L, 265L, 290L, 315L, 339L, 355L, 360L, 365L]","[360L, 365L, 290L, 355L, 315L]","[360L, 365L, 290L, 355L, 315L, 265L, 290L, 315L, 339L, 355L, 360L, 365L]",['None'],['None'],"[265L, 290L, 315L, 339L, 355L, 360L, 365L]",['None'],['None'],['None']
226,2008-08-08,1956-11-14,1956-11-04,2008-08-08,156,Soviet Invasion of Hungary,1,365,USSR,1,-8,2,1,1,-8,1500,4,[],[310L],"[700L, 315L, 315L, 315L, 315L, 712L, 290L, 360L, 310L, 355L, 375L, 710L, 265L, 290L, 310L, 315L, 339L, 355L, 360L]","[700L, 315L, 315L, 315L, 315L, 712L, 290L, 360L, 310L, 355L, 375L, 710L]","[700L, 315L, 315L, 315L, 315L, 712L, 290L, 360L, 310L, 355L, 375L, 710L, 265L, 290L, 310L, 315L, 339L, 355L, 360L]",['None'],['None'],"[265L, 290L, 310L, 315L, 339L, 355L, 360L]","[200L, 220L]",['None'],['None']
227,2008-08-08,1958-04-10,1958-02-10,2008-08-08,158,IfniWar,1,220,France,1,-8,6,2,1,-8,0,4,[230L],[600L],"[2L, 200L, 770L, 800L, 840L, 900L, 920L, 620L, 600L]","[2L, 200L, 770L, 800L, 840L, 900L, 920L, 620L]","[2L, 200L, 770L, 800L, 840L, 900L, 920L, 620L, 600L]",['None'],['None'],"[600L, 200L, 666L]","[200L, 666L]",['None'],['None']
228,2008-08-08,1958-04-10,1957-11-21,2008-08-08,158,IfniWar,1,230,Spain,1,-8,6,2,1,-8,122,4,[220L],[600L],[235L],[235L],[235L],['None'],['None'],['None'],['None'],['None'],['None']
229,2008-08-08,1958-04-10,1957-11-21,2008-08-08,158,IfniWar,1,600,Morocco,2,-8,6,1,2,-8,1000,4,[],"[220L, 230L]",[220L],['None'],[220L],['None'],['None'],[220L],['None'],['None'],['None']
230,2008-08-08,1958-11-23,1958-08-23,2008-08-08,159,Taiwan Straits,1,710,China (PRC),1,-8,7,1,6,-8,300,4,[],[713L],[365L],[365L],[365L],['None'],['None'],['None'],['None'],"[775L, 700L]",['None']
231,2008-08-08,1958-11-23,1958-08-23,2008-08-08,159,Taiwan Straits,1,713,Taiwan (ROC),2,-8,7,2,6,-8,1500,4,[],[710L],[2L],[2L],[2L],['None'],['None'],['None'],['None'],['None'],['None']
232,2008-08-08,1962-11-22,1962-10-20,2008-08-08,160,Assam,1,750,India,2,-8,7,2,2,-8,1353,4,[],[710L],"[2L, 20L, 200L, 220L, 290L, 365L, 710L, 775L, 800L, 811L, 816L, 817L]",['None'],['None'],['None'],['None'],"[2L, 20L, 200L, 220L, 290L, 365L, 710L, 775L, 800L, 811L, 816L, 817L]",['None'],['None'],"[2L, 20L, 200L, 220L, 290L, 365L, 710L, 775L, 800L, 811L, 816L, 817L]"
233,2008-08-08,1962-11-22,1962-10-20,2008-08-08,160,Assam,1,710,China (PRC),1,-8,7,1,1,-8,500,4,[],[750L],"[365L, 775L, 700L, 811L, 2L, 20L, 200L, 220L, 290L, 365L, 750L, 775L, 800L, 811L, 816L, 817L]","[365L, 775L, 700L]","[365L, 775L, 700L, 811L]",['None'],['None'],"[811L, 731L, 2L, 20L, 200L, 220L, 290L, 365L, 750L, 775L, 800L, 811L, 816L, 817L]",['None'],['None'],"[2L, 20L, 200L, 220L, 290L, 365L, 750L, 775L, 800L, 811L, 816L, 817L]"
234,2008-08-08,1973-01-27,1965-02-07,2008-08-08,163,"Vietnam War, Phase 2",1,2,United States of America,2,748,7,1,2,-8,58153,4,"[811L, 732L, 840L, 817L, 800L, 900L]",[816L],"[200L, 220L, 770L, 800L, 840L, 900L, 920L, 713L, 200L, 630L, 640L, 645L, 770L, 630L]","[200L, 220L, 770L, 800L, 840L, 900L, 920L, 713L, 200L, 630L, 640L, 645L, 770L, 630L]","[200L, 220L, 770L, 800L, 840L, 900L, 920L, 713L, 200L, 630L, 640L, 645L, 770L, 630L]",[230L],['None'],['None'],"[20L, 200L, 220L, 290L, 365L, 710L, 750L, 775L, 800L, 811L, 816L, 817L]",['None'],['None']
235,2008-08-08,1975-04-17,1970-03-01,2008-08-08,163,"Vietnam War, Phase 2",1,811,Cambodia,2,748,7,2,2,-8,2500,4,"[2L, 732L, 840L, 817L, 800L, 900L]",[816L],['None'],['None'],['None'],['None'],[710L],['None'],['None'],['None'],['None']
236,2008-08-08,1973-01-28,1965-05-01,2008-08-08,163,"Vietnam War, Phase 2",1,732,South Korea,2,748,7,2,2,-8,4687,4,"[2L, 811L, 840L, 817L, 800L, 900L]",[816L],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
237,2008-08-08,1973-01-28,1966-10-01,2008-08-08,163,"Vietnam War, Phase 2",1,840,Philippines,2,748,7,2,2,-8,1000,4,"[2L, 811L, 732L, 817L, 800L, 900L]",[816L],"[2L, 200L, 220L, 770L, 800L, 900L, 920L]","[2L, 200L, 220L, 770L, 800L, 900L, 920L]","[2L, 200L, 220L, 770L, 800L, 900L, 920L]",['None'],['None'],['None'],['None'],['None'],['None']
238,2008-08-08,1975-04-30,1965-02-07,2008-08-08,163,"Vietnam War, Phase 2",1,817,South Vietnam,2,748,7,2,2,-8,254257,4,"[2L, 811L, 732L, 840L, 800L, 900L]",[816L],['None'],['None'],['None'],['None'],['None'],['None'],"[2L, 20L, 200L, 220L, 290L, 365L, 710L, 750L, 775L, 800L, 811L, 816L]",['None'],['None']
